Date,CHF=X,EURGBP=X,EURJPY=X,AUDUSD=X,EURUSD=X,CAD=X,JPY=X,NZDUSD=X,SGD=X,HKD=X,GBPUSD=X
8/19/2020,0,0,0,0,0,0,0,0,0,0,0
8/20/2020,0,0,0,0,0,0,0,0,0,0,0
8/21/2020,0,0,0,0,0,0,0,0,0,0,0
8/24/2020,0,0,0,0,0,0,0,0.027674195,0,-0.000307047,0
8/25/2020,0,0,0,0,0,0,-0.000605766,0,0,0,0
8/26/2020,-0.003901951,0,0,0,0,0,0,0,0.003581092,0,0
8/27/2020,0,0,0,0,0,0,0,0,0,0,0
8/28/2020,0,0,0,0,0,0,0,0,0,0,0
8/31/2020,0,0,0,0,0,0,0,0,0,0,0
9/1/2020,0,0,0,0,0,0,0,0,0,0,0
9/2/2020,0,0,0,0,0,0,0,0,0,0,0
9/3/2020,0,0,0,0,0,0,0,0,0,0,0
9/4/2020,0,0,0,0,0,0,0,0,0,0,0
9/7/2020,0,0,0,0,0,0,0,0,0,0,0
9/8/2020,-0.004392026,0,0.005330548,0,-0.002794436,0,0,-0.002712337,-0.00252547,0,0
9/9/2020,0,0,0,0,0,0,0,0,0,0,0
9/10/2020,0,0,0,0,0,0,0,0,0,0,0
9/11/2020,0,0,0,0,0,0,0,0,0,0,0
9/14/2020,-0.003185556,0,0.018189131,0,-0.004456381,0,0.012905933,0,0,0,0
9/15/2020,0,0,0,-0.00585165,0,0,0,0,0,0,0
9/16/2020,0,0,0,0,0,0,0,0,0,0,0
9/17/2020,0,0,0,0,0,0,0,0,0,0,0
9/18/2020,0,0,0,0,0,0,0,0,0,0,0
9/21/2020,0,-0.005263712,0,0,0,0,0,0,0,0,0
9/22/2020,0,0,0,0,0,0,0,0,0,0,0
9/23/2020,0,0,-0.005084386,0,0,0,0,0,0,0,0
9/24/2020,0,0,0,0,0,0,0,0,0,0,0
9/25/2020,0,0,0,0,0,0,0,0,0,0,0
9/28/2020,0,0.004801212,0,0,0,0,0,0,0,0,0
9/29/2020,0,0,0,0.00476043,0,0,0,0.003239451,0,0,0
9/30/2020,0,0,0,0,0,0,0,0,0,0,0
10/1/2020,0,0,0,0,0,0,0,0,0,0,0
10/2/2020,0,0,-0.005136667,0,0,0,-0.002230463,0,0,0,0
10/5/2020,0,0,0,0,0,0,0,0,0,0,0
10/6/2020,0,-0.001651916,0,0,0,0,0,0,0,0,0
10/7/2020,0,0,0,0,0,0,-0.002355772,0,0,0,0
10/8/2020,0,0,0,0,0,0,0,0,0,0,0
10/9/2020,0,0,-0.004043771,0,0,0,0.004483532,0,0,0,0
10/12/2020,0,0,0,0,0,0,0,0,0,0,0
10/13/2020,0,0,0,0.021480271,0,0,0,0,0,0,0
10/14/2020,0,0,0,0,0,0,0,0,0,0,0
10/15/2020,0,0,0,0,0,0,0,0,0,0,0
10/16/2020,0,0,0,0,0,0,-0.00281834,0,0,-0.000210339,0
10/19/2020,0,0,0,0.002456352,0,0,0,0.00840764,0,0,0
10/20/2020,0,0,0,0,0,0,0,0,0,0,0
10/21/2020,0,0,0,0,0,0,0,0,0,0,0
10/22/2020,0,0,0,0,0,0,0,0,0,0,0
10/23/2020,0,0,0,-0.004554046,0,0,0,0,0,0,0
10/26/2020,0,0,0,0,0,0,0,0,0,0,0
10/27/2020,0,0,0,0,0.003341133,0,0,0.004368146,0,0,0
10/28/2020,0,0,0,0,0,0,0,0,-0.002734287,0,0
10/29/2020,0,0,0,0,0,0,0,0,0,0,0
10/30/2020,0,0,0,0,0,0,0,0,0,0,0
11/2/2020,-0.003743935,0,0,0,0,0,0,0,0,0,0
11/3/2020,0,0,0.018216935,0,0,0,0,0,0,0,0
11/4/2020,0,0,0,0,0,0,0,0,0,0,0
11/5/2020,0,0,0,0,0,0,0,0,0,0,0
11/6/2020,0,0,0,0,0,0,0,0,0,0,0
11/9/2020,0,0,0.007897518,0,0,0,0,0,0,0,0
11/10/2020,0,0,0,0,0,0,0,0,0,0,0
11/11/2020,0,0,0,0,0,0,0,0.01169673,0,0,0
11/12/2020,0,0,0,0,0,0,0,0,0,0,0
11/13/2020,0,0,0,0,0,0,0.012038021,0,0,-6.20E-05,0
11/16/2020,0,0,0,0,0,0,0,0,0,0,0
11/17/2020,0,0,0,0,0,0,0,0,0,0,0
11/18/2020,0,0,0,0,0,0,0,0,0,0,0
11/19/2020,-0.003466372,0,0,0,0,0,0,0,0,0,0
11/20/2020,0,0,0,0,0,0,0,0,0,0,0
11/23/2020,0,0,0,0,0,0,0,0,0,-0.00011485,0
11/24/2020,0,0,0,0,0,0,0,0,0,0,0
11/25/2020,0,0,0,0,0,0,0,0,0,0,0
11/26/2020,0,0,0,0,0,0,0,0,0,0,0
11/27/2020,0,0.01098028,0,0,0,0,0,0,0,0,0
11/30/2020,0,0,0,0,0,0,0,0,0,0,0
12/1/2020,0,0,0,0,0,0,0,0,0,0,0
12/2/2020,0,0,0,0,0,0,0,0,0,0,0
12/3/2020,0,0,0,0,0,0,0,0,0,0,0
12/4/2020,0,0,0,0,0,0,0,0,0,0,0
12/7/2020,0,0,0,0,0,0,0,0,0,0,0
12/8/2020,0,0,0,0,0,0,0,0,0,-0.00019996,0
12/9/2020,0,0.0029353,0,0,0,0,-0.002426195,0.007751453,0,0,0.008615638
12/10/2020,0,0,0,0,0,0,0,0,0,0,0
12/11/2020,0,0,0,0,0,0,0,0,0,0,0
12/14/2020,0,0,0,0,0,0,0,0,0,0,0
12/15/2020,0,0,-0.002185334,0,0,0,0,0,0,0,0
12/16/2020,0,0,0,0,0.00184784,-0.003508066,0,0,0,0,0
12/17/2020,0,0,0,0,0,0,0,0,0,0,0
12/18/2020,0,0,0,0,0,0,0,0,0,0,0
12/21/2020,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,0,0,0,0,0,0,0,0,0,0,0
12/23/2020,0,0,0,0,0,0,0,0,0,-0.000249036,0
12/24/2020,0,0,0,0,0,0,-0.002824062,0,0,0,0
12/25/2020,0,0,0,0,-0.003328316,0,0,0,0,0,0
12/28/2020,0,0,0,0,0,0,0,0,0,0,-0.004363218
12/29/2020,0,0,0,0,0,0,0,0,0,0,0
12/30/2020,0,0,0,0,0,0,0,0,0.006623838,0,0.007537649
12/31/2020,0,0,0,0,0,0,0,0,0,0,0
1/1/2021,0,0,0,0,0,0,0,0,0,0,0
1/4/2021,0,0,0,0,0,0,-0.000432566,0,-0.001714493,0,0
1/5/2021,0,0,0,0,0,0,0,0,0,0,0
1/6/2021,0,0,0,0,-0.003849732,0,0,0,0,-0.00035479,0
1/7/2021,0,0,0,0,0,0,0,0,0,0,0
1/8/2021,0,0,0,0,0,0,0,0,0,0,0
1/11/2021,0,0,0,0.006830325,0,0,0,0.015664247,0,0,0
1/12/2021,0,0.011258986,0,0,0,0,0,0,0,0,0
1/13/2021,-0.000515049,0,0,0,-0.003452522,0.008181726,0.004940773,-0.001658544,0,0,0
1/14/2021,0,0,0,0,0,0,0,0,0,0,0
1/15/2021,0,0,0,0,0,0,0,0,0,0,0
1/18/2021,0,0,0,0,0,0,0,0,0,0,0
1/19/2021,0,0,0,0,0,0,0,0,0,0,0
1/20/2021,0,0,0,0,0,0,0,0,0,0,0
1/21/2021,0,0,0,0,0,0,0,0,0,0,0
1/22/2021,0,0,0,0,0,0,0,0,0,0,0
1/25/2021,0,0,0,0,0,0,0,0,0,0,0
1/26/2021,0,0,0,0,0,0,0,0,0,0,0
1/27/2021,0,0,0,0,0,0,0,0,0,0,0
1/28/2021,0,0,0,0,0,0,0,0,0,0,0
1/29/2021,0,0,0,0,-0.005271133,0,0,0,0,0,0
2/1/2021,0,0,0,0,0,0,0,0,0,0,0
2/2/2021,0,0,-0.000381561,0,0,-0.006251191,0,-0.007051834,0,0,0
2/3/2021,0,0,0,0,0,0,0,0,0,0,0
2/4/2021,0,0,0,0,0,0,-0.001845696,0,0,0,0
2/5/2021,0,0,0,0,0,0,0,0,0,0,0
2/8/2021,0,0,0,0,0,0,0,0,0,0,0
2/9/2021,0,0,0,0,0,0,0,0,0,0,0
2/10/2021,0,0,0,0,0,0,0,0,0,0,0
2/11/2021,0,0,0,0,0,0,0,0,0,0,0
2/12/2021,0.006410765,0,0,0,0,0,0.006803804,0,0,0,0
2/15/2021,0,0,0,0,0,0,0,0,0,0,0
2/16/2021,0,0,0,0,0,0,0,0,0,0,0
2/17/2021,0,0,0,0,0,0,0,0,0,0,0
2/18/2021,0,0,0,0,0,0,0,0,0,0,0
2/19/2021,0,0,0,0,0,0,0,0,0,0,0
2/22/2021,0,-0.000743881,0,0,0,0,0,0,0,0,0
2/23/2021,0,0,0,0,0,0,0,0,0,0,0
2/24/2021,0,0,0.007233233,0,0,-0.004746379,0,0,0,0,0
2/25/2021,0,0,0,0,0,0,0,0,0,0,0
2/26/2021,0,0,0,0,0,0,0,0,0,0,0
3/1/2021,0,0,0,0,0,0,0,0,0,0,0
3/2/2021,0,0,0,0,0,0,0,0,0,0,0
3/3/2021,0,0,0,0,0,0,0,0,0,0,0
3/4/2021,0.006198549,0,0,0,0,0,0,0,0,-0.000208993,0
3/5/2021,0,0,0,0,0,0,0,0,0,0,0
3/8/2021,0,0,0,0,0,0,0,0,0,0,0
3/9/2021,0,0,0,0,0,0,0,0,0,0,0.002845462
3/10/2021,0,0,0,0,0,0,0,0,0,0,0
3/11/2021,0,0,0.002866936,0,0,0.009560972,0,0,-0.000497772,0,0
3/12/2021,0,0,0,0,0,0,0.000434095,0,0,0,0
3/15/2021,0,0,0,0,0,0,0,0,0,0,0
3/16/2021,-0.004222367,0,0,0,0.005815983,0,0,0,0,0,0
3/17/2021,0,0,0,0.015684273,0,-0.004257413,0,0.027836981,-0.000548907,0,0
3/18/2021,0,0,-0.002774617,0,-0.002747077,0,0,0,0,0,0
3/19/2021,0,0,0,0,0,0,0,0,0,0,0
3/22/2021,0,0,0,0,0,0,0,0,0,0,0
3/23/2021,0,0,0,0,0,0,0,0,0,0,0
3/24/2021,0,0,0,0,0,0,0,0,0.000566232,0,0
3/25/2021,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,0,0,0,0,0,-0.003650443,0,0,0,0.000519334,0
3/30/2021,0,0,0,0,0,0,-7.25E-05,0,0,0,0
3/31/2021,0,-0.00403748,0,0,0,0,0,0,0,0,0
4/1/2021,0,0,0,0,0,0,0,0,0,0,0
4/2/2021,0,0,0,0,0,0.001886888,0.007661374,0,0,0,0
4/5/2021,0,-0.002742168,0,0,0,0,0,0,0,-0.000449346,0
4/6/2021,0,0,0,0,0,0,0,0,0,0,0
4/7/2021,0,0,0,0,0,0,0,0,0,0,0
4/8/2021,0,0,0,0,0,0,0,0,0,0,0
4/9/2021,0,0,0,0,0,0.004143803,0,0,0,0,0
4/12/2021,0,0,0,0,0,0,0,0,0,0,0
4/13/2021,0,0,0,0,0.009195601,0,0,0,0,0,0
4/14/2021,0,0,0,0,0,0,0,0,0,0,0
4/15/2021,0,0,0,0,0,0,0,0,0,0,0
4/16/2021,0,0,0,0,0,0,0,0,0,0,0
4/19/2021,0,0,0,0,0,0,0,0,0,0,0
4/20/2021,0,0,0,0,0,0,0,0,0,0,0
4/21/2021,-0.004093798,0,0,0,0,0,0,0,0,0,0
4/22/2021,0,0,0,0,0,0,0,0,0,0,0
4/23/2021,0,0,0,0,0,0.015348677,0,0,0,0,0
4/26/2021,0,0,0,0,0,0,0,0,0,0,0.000314464
4/27/2021,0,0,0,0,0,0,0,0,0,0.000712109,0
4/28/2021,0,0,0,0.001487765,0,0.009561466,0,0,0.00563707,0,0
4/29/2021,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,0,0,0,0,0,0,0,0,0,0,0
5/3/2021,0,0,0,0,0,0,0,0,0,0,0
5/4/2021,0,0,0,0,0,0,0,0,0,0,0
5/5/2021,0,0,0,0,0,0,0,0,0,-0.000402003,0
5/6/2021,0,0,0,0,0,0,-0.00304978,0,0,0,0
5/7/2021,0,0,0,0,0,0,0,0,0,0,0
5/10/2021,0,0,0,0,0,0,0,0,0,0,0
5/11/2021,0,0,0,0,0,0,0,0,0,0,0
5/12/2021,0,0,0,0,0,0,0,0,0,0,0
5/13/2021,0,0,0,0,0,0,0,0,0,0,0
5/14/2021,0,0,0,0,0,0,0,0,0,0,0
5/17/2021,0,0,0,0,0,0,0,0,0,0,0
5/18/2021,0,0,0,-0.00330064,0,0,0,0,0.005129786,0.000237941,0
5/19/2021,0,0,0,0,0,0,0,0,0,0,0
5/20/2021,0,0,0,0,0,0,0,0,0,0,0
5/21/2021,0,0,0,0,0,0,0,0,0,0,0
5/24/2021,0,0,0,0,0,0,0,0,0,0,0
5/25/2021,0,0,0,0,-0.001152709,-0.001768719,0,0,0,0,0
5/26/2021,0,0,0,0,0,0,0,0,0,0,0
5/27/2021,0,0.003415941,0,0,0,0,0,0,0,0,0
5/28/2021,0,0,0,0,0,0,0,0,0,0,0
5/31/2021,0,0,0,0,0,0,0,0,0,0,0
6/1/2021,0.001247831,0,-0.002684911,0,0,0,0,0,0,0,0
6/2/2021,0,0,0,0,0,0,0,0,0,0,0
6/3/2021,0,0,0,0,0,0,0,0,0,0,0
6/4/2021,0,0,0,0,0,0,0,0,0,0,0
6/7/2021,0,0,0,0,0,0,0,0,0,0,0
6/8/2021,0,0,0,0,0,0,0,0,0,0,0
6/9/2021,0,0,0,0.014890156,-0.002657133,0,0.010906553,0,0,0,0
6/10/2021,0,0,0,0,0,0,0,0,0,0,0
6/11/2021,0,0,0,0,0,0,0,0,0,0,0
6/14/2021,0,0,0,0,0,0,0,0,0,0,0
6/15/2021,0,-0.004069335,0,0.017881551,-0.003186988,0,0,0,0,0,0
6/16/2021,0,0,0,0,0,0,0,0,0,0,0
6/17/2021,0,0,0,0.013169819,0.014668168,0.010651001,0,0,0,0,0
6/18/2021,0,0,0,0,0,0,0,0,0,0,0
6/21/2021,0,0,0,0,0,0,0,0,0,0,0
6/22/2021,0,0,0,0,0,0,0,0,0,0,0
6/23/2021,-0.003435215,0,0,-0.005017051,-0.003146111,0,0,0,0,0,0
6/24/2021,0,0,0,0,0,0,0,0,0,-0.000391957,0
6/25/2021,0,0,0,-0.003468803,0,0,0,0,0,0,0
6/28/2021,0,0,0.004106902,0,0,0,0,0,0,0,0
6/29/2021,0,-0.003422127,0,0,0,0,0,0,0,0,0
6/30/2021,0,0,0,0,0,0,0,0,0,0,0
7/1/2021,0,0,0,0,0,0,0,0,0.004867911,0,0
7/2/2021,0,0,0,0,0,0,0,0,0,-2.23E-05,0
7/5/2021,0,0,0,0,0,0,0,0,0,0,0
7/6/2021,0,0,0,0,0,0,0,0,0,0,0
7/7/2021,0,0,0,0,0,0,0,0,0,0,0
7/8/2021,0,0,0,0,0,0,0,0,0,0,0
7/9/2021,0,0,0,0,0,0,0,0,0,0,0
7/12/2021,-0.003821799,0,0,0,0,0,0,0,0,0,0
7/13/2021,0,0,0,0,0,0,0,0,0,0,0
7/14/2021,0,0,0,0,0,0,0,0,0,0,0
7/15/2021,0,0,0,0,0,0,0,0,0,0,0
7/16/2021,0,0,0,0,0,0,0,0,0,0,0
7/19/2021,0,0,0,0,0,0,0,-0.002103571,0,0,0
7/20/2021,0,0,0,0,0,0,0,0,0,0,0
7/21/2021,0,0,0,0,0,0,0,0,0,0,0
7/22/2021,0,0,0,0,0,0,0,0,0,0,0
7/23/2021,0,0,0,0,0,0,-0.003135516,0,0,0,0
7/26/2021,0,0,-0.003517816,-0.000566714,0,0,0,0,0,0,0.007911796
7/27/2021,0,0,0,0,0,0,0,0,0,0,0
7/28/2021,0,0,0,0,0,0,0,0,0,0,0
7/29/2021,0,0,-0.001545351,0,0,0,0,0,0.005116857,0,0
7/30/2021,0,-0.002523447,0,0,0,0,0,0,0,0,0
8/2/2021,0,0,0,0,0,0,0,0,0,0,0
8/3/2021,0,0,0,0,0.01129112,0,0,0,0,0,0
8/4/2021,0,0,0,0,0,0,0,0,0,0,0
8/5/2021,0,0,0,0,0,-0.000599572,0,0,0,0,0
8/6/2021,0,0,0,0.001494472,0,0,0,0,0,0.000400325,0
8/9/2021,0,0,0,0,0,0,0,0,0,0,0
8/10/2021,0,0,0,0,0,0,-0.002764895,0,0,0,0
8/11/2021,0,0,0,0,0,0,0,0,0,0,0
8/12/2021,0,0,0,0,0,0,0,0,0,0,0
8/13/2021,0,0,0,0,0,0.023565685,0,0,0,0,0
8/16/2021,0,0,0,0,0,0,0,0,0,0,0
8/17/2021,0,0,0,0,0,0,0,0.010486752,0,0,0
8/18/2021,0,0,0,0,0,0,0,0,0,0,0
8/19/2021,0,0,0,0,0,0,0,0,0,0,0
8/20/2021,0,0,0,0,0,0,0,0,0,0,0
8/23/2021,-0.001729051,0,0,0,0,0,0.00033684,0,0,0,0
8/24/2021,0,0,0,0,0,0,0,0,0,0,0
8/25/2021,0,0,0,0,0,0,0,0,0,0,0
8/26/2021,0,0,0,0.01796236,0,-0.004399988,0,0,0,0,0
8/27/2021,0,0,0,0,0,0,0,0,0,0,0
8/30/2021,0,0,0,0,0,0,0,0,0,0,0
8/31/2021,0,0,0.00704688,0,0,0,0,0,0,0,2.05E-05
9/1/2021,0,0,0,0,0,0,0,0,0,0,0
9/2/2021,0,0,0,0,0,0,0,0,0,0,0
9/3/2021,0,0,0,0,0,0,-8.17E-05,0,0,0,0
9/6/2021,0,0,0,0,0,0,0,0,0,0,0
9/7/2021,0,-0.002482441,-0.002161288,0,0,0,0,0.004441507,0,0,0
9/8/2021,0,0,0,0,0,0,0,0,0,0,0
9/9/2021,0,0,0,0,0,0,0,0,0,0,0
9/10/2021,0,0,0,0,0,0,0,0,0,0,0
9/13/2021,0,0,0,0,0,0,0,0,0,0,0
9/14/2021,0,0,0,0,0,0,0,-0.003748566,0,0,0
9/15/2021,0,0,0,0,0,0,0,0,0,0,0
9/16/2021,0,0,0,0,0,0,0,0,0,0,0
9/17/2021,0,0,0,0,0,0,0,0,0,0,0
9/20/2021,0,0,0,0,0,0,0,0,0,0,0
9/21/2021,0,0,0,0,0,0,0,0,0,0,0
9/22/2021,0,0,0,0,0,0,0,0,0.006207336,0,0
9/23/2021,0,0,0,0,0,0,0,0,0,-0.000523832,0
9/24/2021,0,0,0,0,0,0,0,0,0,0,0
9/27/2021,0,0,0,0,0,0.003843168,0,0,0,0,0
9/28/2021,0,0,0,0,0,0,0,0,0.001512317,0,0
9/29/2021,0,0,0,0,0,0,0,0,0,0,0
9/30/2021,0,0,0,0,0,0,0,0,0,0,0
10/1/2021,0,0,0,0,0,0,0,0,0,0,0
10/4/2021,0,0,0,0,0,0,0,0,0,-0.00055946,0
10/5/2021,0,0,0,0,0,0,0,0,-0.001347757,0,0
10/6/2021,-0.004689355,0,0,0,0,0,0,0,0,0,0
10/7/2021,0,0,0,0,0,0,0,0,0,0,0
10/8/2021,0,0,0.027694089,0,0,0,0.024699583,0,0,0,0
10/11/2021,0,0,0,0,0,0,0,0,0,0,0
10/12/2021,0,0,0,0,0,0,0,0,0,0,0
10/13/2021,0,0,0,0,0,0,0,0,0,0,0
10/14/2021,0,0,0,0,0,0,0,0,0,0,0
10/15/2021,0,0,0,0,0,0,-0.000578043,0,0,0,0
10/18/2021,0,0,0,0,-0.002174387,0,0,0,-0.001504461,0,0
10/19/2021,0,0,0,0,0,0,-0.001673781,0,0,0,-4.85E-05
10/20/2021,0,0,0,0,0,0,0,0,0,0,0
10/21/2021,0,0,0,0,0,-0.002481672,0,0,0,0,0
10/22/2021,0,0,0,0,0,0,0,0,0,0,0
10/25/2021,0,0,0,0,0,0,0,0,0,0,0
10/26/2021,0,0,0,-0.005872462,0,0,0,0,0,0,0
10/27/2021,0,0,0,0,0,0,0,0,-0.001571536,0,0
10/28/2021,0,0,0,0,0,0,0,0,0,0,0
10/29/2021,0,0,0,0,0,0,0,0,0,0,0
11/1/2021,0,0,0,0,0,0,0,0,0,0,0
11/2/2021,0,0,0.006426011,0,0,0,0,0,0,0,0
11/3/2021,0,0,0,0,0,0,0,0,0,0,0
11/4/2021,0,0,0,0,0,0,0,0,0,0,0
11/5/2021,0.007125827,0,0,0,0,0,0,0,0,0,0
11/8/2021,0,0,0,0,0,0,0,0,0,0,0
11/9/2021,0,0,0,0,0,0,0,0,0,0,0
11/10/2021,0,0,0,0,0,0,0,0,0,0,0
11/11/2021,0,-0.00342387,0,0,0,0,0,0,0,-0.000378349,0
11/12/2021,0,0,0,0,0,0,0,0,0,0,0
11/15/2021,0,0,0,0,0,0,0,0,0,0,0
11/16/2021,0,0,0,0,0,0,0,0,0,0,0
11/17/2021,0,0,0,0,0,0,0,0,0,0,0
11/18/2021,0,0,0,0,0,0,0,0,0,0.000649703,0
11/19/2021,0,0,0,0,0,0,0,0,0,0,0
11/22/2021,0,0,0,0,0,0,0,0,0,0,0
11/23/2021,0,0,0,0,0,0,0,0,0,0,0
11/24/2021,0,0,0,0,0,0,0,0,0,0,0
11/25/2021,0,0,0,0,0,0,0,0,0,0,0
11/26/2021,0,0,0.011075918,0,0.006378057,0,0.018842999,0,0.000931683,0,0
11/29/2021,0,0,0,0,0,0,0,0,0,0,0
11/30/2021,0,0.003846105,0,0,0,0,0,0,0,0,0
12/1/2021,0,0,0,0,0,0,0,0,0,0,0
12/2/2021,0,0,0,0,0,0,-0.006177714,0,0,0,0
12/3/2021,0,0,0,0,0,0,0,0,0,0,0
12/6/2021,0,0,0,0,0,0,0,0,0,0,0
12/7/2021,0,0,0,0,0.000487,0,0,0,-0.001669583,0,0
12/8/2021,0,0,0,0,0,0,0,0,0,0,0
12/9/2021,0,0,0,0,0,0,0,0,0,0,0
12/10/2021,0,0,0,0,0,0,0,0,0,0.000257672,0.00073913
12/13/2021,0,0,0,0,0,0,0,0,0,0,0
12/14/2021,0,0,0,0,0,0,0.002200195,0,0,0,0
12/15/2021,0,0,0,0,0,0,0,0,0,0,0
12/16/2021,0,0,0,0,0,0,0,0,0,0,0
12/17/2021,0,0,0,0,0,0,0,0,0,0,0
12/20/2021,0,-0.00426872,0,0,0,0,0,0,-0.002359321,0,0
12/21/2021,0,0,0,0,0,0,0,0,0,0,0
12/22/2021,0,0,0,0,0.004831587,0.009900421,0,0,0,0,0
12/23/2021,0,0,0,0,0,0,0,0,0,-9.23E-05,0
12/24/2021,0,0,0,0,0,0,0,0,0,0,0
12/27/2021,0,0,0,0,0.000342583,0,0,0,0,-0.000397393,0
12/28/2021,0,0,0,0,0,0,0,0,0,0,0
12/29/2021,0,0,0,0,0,-0.0035682,0,0,0,0,0
12/30/2021,0,0,0,0,0,0,0,0,0,0,0
12/31/2021,0,0,0,0,0,0,0,0,0,0,0
1/3/2022,0,0,0,0,0,0,0,0,0,0,0
1/4/2022,0,0,0,0,0,0,0,0,0,0,0
1/5/2022,0,0,0,0,0,0,0,0,0,0,0
1/6/2022,-0.003111766,0,0,0,0,-0.003975027,0,0,-0.002543641,0,0
1/7/2022,0,-0.000355848,0,0,0.006861858,0,0,0,0,0,0
1/10/2022,0,0,0,0,0,0,0,0,0,0,0
1/11/2022,0,0,0,0,0,0,0,0,0,0,0
1/12/2022,0,0,0,0.002024615,0,0,0,-5.15E-05,0,0.000272221,0
1/13/2022,0,-0.002236438,0,0,0,0,0,0,0,0,0
1/14/2022,0,0,0,0,0,0,0,0,0,0,0
1/17/2022,0.000380077,0,0,0,0,0,0,0,0,0,0
1/18/2022,0,0,0,0,0,-0.004296949,0,0,0,0,0
1/19/2022,0,0,0,0,0,0,0,0,0,0,0
1/20/2022,0,0,0,0,0,0,0,0,0,-0.000135837,0
1/21/2022,0,0,0,0,0,0,0,0,0,0,0
1/24/2022,0,0,0,0,0,0,0,0,0,0,0
1/25/2022,0,0,0,0,0,0,0,0,0,0,0
1/26/2022,0,0,0,0,0,-0.004044051,0,0,0,-0.000635552,0
1/27/2022,0,0,-0.004080909,0,-0.003877572,0,0,0.001640175,-0.000928448,0,0
1/28/2022,0,0,0,0,0,0,0,0,0,0,0
1/31/2022,-0.004143935,0,0.021582161,0,0,0,0,0,0,0,0
2/1/2022,0,0,0,0,0,0,-0.003282819,0,0,0,0
2/2/2022,0,0,0,0,0,0,0,0,0,0.000104145,0
2/3/2022,0,0,0,0,0,0,0,0,0,0,0
2/4/2022,0,0,0,0,0,0,0,0,0,0,0
2/7/2022,0,0,0,0,0,0,0,0,0,0,0
2/8/2022,0,0,0,0,0.005047984,0,0.00207049,8.57E-05,-0.001257325,0,0
2/9/2022,0,0,0,0,0,0,0,0,0,0,0
2/10/2022,0,0,0,0,0,0,-0.002483576,0,0,0,0
2/11/2022,0,0,0,0,0,0,0,0,0,0,0
2/14/2022,0,0,0,0,0,0,0,0,0,0,0
2/15/2022,0,0,0,0,0,0,0,0,0,0,0
2/16/2022,0,0,0,0,0,0,0,0,0,0,0
2/17/2022,0,0,0,0,0,0,-0.001760228,0,0,0,0
2/18/2022,0,0,0,0,0,0,0,0,0,0,0
2/21/2022,0.001704098,0,0,0,0,0,0,0,0,0,0
2/22/2022,0,0,0,0,0,0,0,0,0,0,0
2/23/2022,0,0,0,0,0,0,0,0,0,0,0
2/24/2022,0,0,0.017520823,0,0.021074645,0,0,0,0,0,0
2/25/2022,0,0,0,0,0,0,0,0,0,0,0
2/28/2022,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,0,0,0,0,0,0,0,0,0,0,0
3/2/2022,0,0,0,0,0,0,0,0,0,0,0
3/3/2022,0,0,0,0,0,0,0,0,0,0,0
3/4/2022,-0.004045964,0,-0.006995532,0,0,0,0,0,0,0,0
3/7/2022,0,0,0,0,0,0,0,0,0,0,0
3/8/2022,0,0,0,0,0,0,0,0,0,0,0
3/9/2022,0,0,0,0,0.00893535,0,0,0,0,0,0
3/10/2022,0,0,0,0.005658692,0,0.013274989,0,0,0,0,0
3/11/2022,0,0,0,0,0,0,0,0,-0.00321293,0,0
3/14/2022,0,0,0,0,0,0,0,0,0,0,0
3/15/2022,0,0,0,0,0,-0.004554471,0,0,0,0,0
3/16/2022,0,0,0,0,0,0,0,0,0,0,0
3/17/2022,0,0,0,0,0,0,0,0,0,0,0
3/18/2022,0,0,0,0,0,0,0,0,0,0,0
3/21/2022,0,0,0,0,0,0,0,0,0,0,-0.005483064
3/22/2022,0,0,0,0,-0.003885968,0,0.031916212,0,-0.000737863,0,0
3/23/2022,0,0,0,0,0,0,0,0,0,0,0
3/24/2022,0,0,0,0,0,0,0,0,0,0,0
3/25/2022,0,0,0,0,0,0,0,0,0,0,0
3/28/2022,0,0,0,0,0,0,0,0,0,0,0
3/29/2022,0,0,0,0,0,0,0,0,0,0,0
3/30/2022,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,0,0,0,0,0,0,0,0,0,0,0.005704814
4/4/2022,0,0,-0.008118375,0,0,0,0,0,0,0,0
4/5/2022,0,0,0,0,0,0,0.020035474,0,0,0,-0.003329054
4/6/2022,0,0,0,0,0,0,0,0,0,0,0
4/7/2022,0,0,0,0,0,0,0,0,0,0,0
4/8/2022,0.008015287,0,0,0,0,0,0,0,0,0,0
4/11/2022,0,0,0,0,0,0,0,0,0,0,0
4/12/2022,0,0,0,0,0,0,0,0,0,0,0
4/13/2022,0,0,0,0,0,0,0,0,0,0,0
4/14/2022,0,0,0,0,0,0,0,0,-0.001895531,0,0
4/15/2022,0,0,0,0,0,0,0,0,0,0,0
4/18/2022,0,0.014923689,-0.000287563,0,0.007633724,0.008990266,0,0,0,0,0.023768692
4/19/2022,0,0,0,0,0,0,0,0,0,0,0
4/20/2022,0,0,0,0,0,0,0,0,0,0,0
4/21/2022,0,0,0,0,0,0,0,0,0,0,0
4/22/2022,0,0,0,0,0,0,0,0,0,0,0
